"기준일ID","시군구코드","시군구명","총생활인구수","내국인생활인구수","장기체류외국인인구수","단기체류외국인인구수","일최대인구수","일최소인구수","주간인구수(09~18)","야간인구수(19~08)","일최대이동인구수","서울외유입인구수","동일자치구행정동간이동인구수","자치구간이동인구수"
"20190205","11350","노원구","504935.29410","498256.08560","4899.22310","1779.98530","529555.68910","488693.40160","493210.61570","513310.06440","244272.25610","69170.15740","111649.95270","63452.14600"
"20190205","11380","은평구","459240.05470","449609.04130","7706.56950","1924.44390","479264.97500","436385.26390","446050.72180","468661.00680","215492.68220","61267.92050","105322.04790","48902.71380"
"20190205","11410","서대문구","354049.22840","322346.14790","20864.97650","10838.10400","360986.04300","344822.89190","350611.53100","356504.72660","174710.80370","46291.77470","64748.16170","63670.86730"
"20190205","11440","마포구","399867.61470","363764.88540","19096.48520","17006.24410","426467.10680","384329.80600","397557.98190","401517.35250","201978.95230","58443.38190","70628.13630","72907.43410"
"20190205","11470","양천구","382364.29420","374089.32450","6369.64740","1905.32230","400423.66140","365742.42550","372239.06900","389596.59790","202794.16380","59070.18700","86254.30040","57469.67640"
"20190205","11500","강서구","525167.31050","506392.61930","11175.19030","7599.50090","549011.19570","513529.87940","516363.14180","531456.00240","255802.13900","83393.31450","112834.16210","59574.66240"
"20190205","11530","구로구","425578.14750","378709.01600","40144.64660","6724.48490","432805.17260","418919.83190","424499.06430","426348.92120","213118.58200","86734.01450","69310.34100","57074.22650"
"20190205","11545","금천구","232045.43410","205313.09190","22976.85140","3755.49070","239790.12400","225728.84590","236299.38320","229006.89900","127061.64600","50863.12950","42776.06650","33422.45000"
"20190205","11560","영등포구","437168.58550","373483.95870","53765.55100","9919.07580","468009.77340","412388.84490","451065.16840","427242.45480","248473.89790","79763.31580","79184.87670","89525.70540"
"20190205","11590","동작구","383245.25850","365233.21360","15084.50940","2927.53560","398859.34970","368387.20800","376227.28880","388258.09410","178159.54980","53478.81330","63001.78480","61678.95170"
"20190205","11620","관악구","478393.57310","447353.30890","26995.53250","4044.73160","505312.49390","455963.91040","465045.91830","487927.61220","223264.38650","66979.92640","97872.87800","58411.58210"
"20190205","11650","서초구","428313.77640","413212.71600","10938.24020","4162.82020","464424.79780","402061.47250","435944.19140","422863.47990","224403.43510","73994.92080","70402.52960","80005.98470"
"20190205","11680","강남구","520214.81170","497236.89620","13149.09870","9828.81690","556439.22370","494883.36590","514781.16640","524095.98700","239606.82530","70429.08450","89144.62420","80033.11660"
"20190205","11710","송파구","650981.05140","625355.55440","16443.35060","9182.14640","683972.84700","625212.43240","643986.02830","655977.49650","323263.08210","96124.94460","147609.25710","79528.88040"
"20190205","11740","강동구","449164.85010","437672.70750","10391.40650","1100.73620","482751.93530","419148.67020","430179.90590","462725.52450","214237.10820","60229.98240","116600.93200","37406.19380"
"20190204","11000","서울시","9915924.81160","9326245.07370","423462.31700","166217.42090","10075112.42370","9805652.13290","9865880.54390","9951670.71720","4518876.13080","1302629.68200","1797459.87930","1418786.56950"
"20190204","11110","종로구","239758.39660","210467.98010","16795.73320","12494.68330","304836.17510","211050.81250","270200.09040","218014.32950","170077.82540","60916.59930","27809.05700","81352.16910"
"20190204","11140","중구","226436.15060","166385.24890","19832.29590","40218.60580","269519.26490","199167.75110","249571.85890","209910.64460","141320.61380","45657.27410","25112.93590","70550.40380"
"20190204","11170","용산구","279215.04740","245841.20250","24941.69920","8432.14570","300842.82180","261602.81610","291883.32880","270166.27500","142280.05550","47255.69960","37475.90910","57548.44680"
"20190204","11200","성동구","308153.85940","291940.06150","14052.92400","2160.87390","313803.88060","301365.84270","304522.68180","310747.55770","140439.49220","35268.88390","54348.01950","50822.58880"
"20190204","11215","광진구","366007.70920","339665.69610","23058.18650","3283.82650","375224.07760","359817.22240","361766.42680","369037.19660","160265.47960","45022.73490","64837.25670","50405.48800"
"20190204","11230","동대문구","353043.45910","331275.11180","17892.52720","3875.82010","357430.32250","348898.28990","353393.31540","352793.56180","164619.35500","40565.78270","64175.56510","59878.00720"
"20190204","11260","중랑구","382485.79560","373893.65300","7374.10850","1218.03410","391388.16780","371595.39870","375499.45580","387476.03820","172174.99680","48480.46430","83672.60780","40021.92470"
"20190204","11290","성북구","419911.67950","406061.93200","11946.43250","1903.31500","432558.70930","403909.32830","409611.78100","427268.74990","179588.81170","43014.65120","75044.43980","61529.72070"
"20190204","11305","강북구","322290.00790","314874.97220","5912.58600","1502.44980","337169.50360","309474.13810","313056.21160","328885.57680","143002.32290","34268.98890","64427.47700","44305.85700"
"20190204","11320","도봉구","312777.39180","308831.34280","3299.61880","646.43010","320362.70660","307894.96800","309258.49100","315290.89230","154616.10500","39254.21660","72025.33620","43336.55220"
"20190204","11350","노원구","506667.23670","500459.19330","4827.88170","1380.16170","529369.26700","480948.85040","490119.10940","518487.32760","214803.58930","56683.21820","104776.33960","53344.03150"
"20190204","11380","은평구","458861.47740","449034.93630","8243.67310","1582.86800","477790.81700","437522.87480","444208.48800","469327.89850","194164.02530","52998.24240","99394.83260","41770.95030"
"20190204","11410","서대문구","353844.49250","323491.78350","20157.17380","10195.53530","363563.38300","342637.59550","349725.54910","356786.59500","162775.67360","40304.71450","59796.85100","62674.10810"
"20190204","11440","마포구","409430.58990","373314.00900","19581.97930","16534.60160","421151.18480","397321.01670","406774.64590","411327.69270","191146.46160","55072.64770","64763.26960","71310.54430"
"20190204","11470","양천구","384796.34210","376460.00020","6326.99850","2009.34340","401693.11780","367014.84580","373805.03000","392647.27940","182590.34100","48122.74110","80366.93870","54100.66120"
"20190204","11500","강서구","529882.74170","510116.13460","11443.08700","8323.52010","549187.46840","509836.37110","517812.86860","538504.07970","223591.95580","68008.82190","104890.44630","50692.68760"
"20190204","11530","구로구","414770.43590","369540.97750","38486.69080","6742.76760","424629.83390","405269.28670","409484.26960","418546.26900","190830.83790","74762.72790","64315.33610","51752.77390"
"20190204","11545","금천구","224738.84630","198705.64580","22559.48970","3473.71080","232999.91600","217506.33480","228686.33190","221919.21380","116217.01420","46643.32650","40853.19030","28720.49740"
"20190204","11560","영등포구","430927.19410","368655.94300","52478.97300","9792.27810","448037.68050","416376.55450","439337.72950","424919.66880","223368.40750","68991.59370","76014.44100","78362.37280"
"20190204","11590","동작구","385394.56250","367416.57930","14923.75680","3054.22640","399662.09400","371863.31170","376815.00660","391522.81670","156805.67970","43880.51280","57666.39250","55258.77440"
"20190204","11620","관악구","478848.56610","447943.56330","26895.65960","4009.34320","498706.34230","460471.16330","465948.51100","488062.89120","200218.44160","56800.01580","88347.84050","55070.58530"
"20190204","11650","서초구","437945.19310","423033.03680","10818.40300","4093.75330","458703.94000","404502.84260","447946.36500","430801.49890","203633.36900","63440.90130","63447.92460","76744.54310"
"20190204","11680","강남구","552436.35420","528143.51200","14120.68340","10172.15880","568082.22310","519879.80010","555432.27230","550296.41270","233514.34890","65834.85010","82711.39430","84968.10450"
"20190204","11710","송파구","676622.99020","651746.90290","17161.37910","7714.70830","688949.65920","648339.77640","676990.47540","676360.50080","311817.37770","99642.89040","136194.71210","75979.77520"
"20190204","11740","강동구","460678.29190","448945.65550","10330.37650","1402.26000","487069.26590","435608.65340","444030.25020","472569.75030","197706.61260","52078.20400","111537.84380","34090.56480"
"20190203","11000","서울시","10443439.12810","9846552.90260","424943.76960","171942.45590","10609084.20340","10094009.54400","10465800.55490","10427466.68040","4609888.19020","1067422.22870","2035732.82940","1506733.13210"
"20190203","11110","종로구","248087.67380","221293.58120","15138.24050","11655.85210","291374.87500","219131.27960","272816.32920","230424.34850","156632.40490","43832.60160","31795.07900","81004.72430"
"20190203","11140","중구","243818.42080","181633.00220","20085.81540","42099.60330","287885.72540","207637.57310","274837.84770","221661.68740","151864.62770","41438.47990","27648.84810","82777.29970"
"20190203","11170","용산구","303205.33860","267062.25550","26885.35590","9257.72720","327016.38260","274419.90590","319232.99560","291757.01220","152696.01800","43161.93360","43930.16660","65603.91780"
"20190203","11200","성동구","322022.80610","305403.27840","14336.07140","2283.45630","330128.20390","313122.94460","318510.85560","324531.34220","139935.60910","25242.60570","62480.21350","52212.78990"
"20190203","11215","광진구","388228.36150","361897.12180","22805.53300","3525.70660","399787.99240","377371.17130","383927.76540","391300.21580","163950.95160","37579.75990","73782.22820","52588.96350"
"20190203","11230","동대문구","365955.33790","343304.76230","18720.12240","3930.45320","372717.74420","351972.01680","367533.14800","364828.33070","163737.98000","29710.49750","71095.08200","62932.40050"
"20190203","11260","중랑구","386486.76060","378013.72250","7280.18400","1192.85410","401882.46080","370702.98390","376854.24020","393367.13230","159499.37090","30964.25470","94434.35320","34100.76300"
"20190203","11290","성북구","430624.00320","417778.45180","11025.62860","1819.92280","450606.95010","407471.35500","418721.64850","439125.68510","164035.99300","25449.84730","82756.89310","55829.25260"
"20190203","11305","강북구","321474.53300","314615.27420","5571.50680","1287.75200","336423.86460","304562.08020","309638.22000","329929.04230","128821.19190","19164.17530","70322.30890","39334.70770"
"20190203","11320","도봉구","311732.19220","307760.81970","3194.98200","776.39050","321842.86540","299923.34150","305511.18210","316175.77090","142505.81090","24280.27040","79456.47600","38769.06450"
"20190203","11350","노원구","529408.88960","523271.31720","4874.69570","1262.87670","551225.84530","510217.64980","515859.14330","539087.27980","211247.66780","39186.93170","120553.54260","51507.19350"
"20190203","11380","은평구","466231.42080","457313.17610","7357.95090","1560.29390","490177.24220","441710.65880","449650.46610","478074.95990","176248.52070","34686.68680","108692.54100","32869.29290"
"20190203","11410","서대문구","368221.57900","336676.43010","20929.44290","10615.70590","381302.45260","356769.07350","363743.24480","371420.38910","158620.28200","30477.47040","65071.24780","63071.56380"
"20190203","11440","마포구","445345.85370","407024.57840","20392.09840","17929.17690","460272.61470","424342.09230","446657.80330","444408.74690","201136.51030","47843.47100","74229.34720","79063.69210"
"20190203","11470","양천구","404106.15780","395995.24850","6254.87240","1856.03690","421158.99860","387922.64100","394410.06440","411031.93880","178090.21120","32292.94270","91282.53790","54514.73060"
"20190203","11500","강서구","555709.16340","536047.93670","11852.26880","7808.95790","577235.29070","535879.55570","545441.61230","563043.12840","230247.50480","58779.61490","120277.78520","51190.10470"
"20190203","11530","구로구","424492.05510","380183.70380","37822.53850","6485.81290","430624.80510","417758.13580","421754.56140","426447.40780","180610.55310","59027.43740","70924.48660","50658.62910"
"20190203","11545","금천구","223664.45070","198569.03910","21615.87090","3479.54070","229215.59000","218863.02980","225452.22520","222387.46900","108177.30950","35754.73250","44495.85080","27926.72620"
"20190203","11560","영등포구","464025.46790","401723.43380","52316.22010","9985.81400","500418.36210","425730.48680","489182.71590","446056.00500","247623.24220","65904.33900","83796.50400","97922.39920"
"20190203","11590","동작구","396111.39730","378660.88670","14585.37840","2865.13220","419520.16750","371993.29960","381924.34870","406245.00340","144427.50090","29480.18970","64196.54930","50750.76190"
"20190203","11620","관악구","498845.37340","468487.52300","26278.62490","4079.22560","531344.37550","467584.93780","479812.17170","512440.51750","186283.16420","36534.14890","100122.18510","49626.83020"
"20190203","11650","서초구","492760.10700","475355.95980","12250.21960","5153.92770","536905.01440","439263.89860","521224.57860","472428.34160","254352.25470","73158.63840","77946.26870","103247.34760"
"20190203","11680","강남구","636412.89000","607389.54950","16247.80510","12775.53540","680684.23880","571412.48610","666460.68850","614950.17690","300131.74100","80227.66750","99883.36860","120020.70490"
"20190203","11710","송파구","726913.86540","703589.48340","16590.31420","6734.06780","746822.83820","690617.26960","737583.23990","719292.88360","336258.07890","89947.18650","161503.17650","84807.71590"
"20190203","11740","강동구","489555.02930","477502.36700","10532.02880","1520.63340","509606.51200","468175.20010","479059.45900","497051.86520","206782.37420","44478.53780","128070.05750","34233.77890"
"20190202","11000","서울시","10950273.48680","10359700.00930","416107.67400","174465.80350","11072887.02820","10635548.04710","10986278.91880","10924555.32110","5229559.63110","1148046.87630","2224878.85110","1856633.90370"
"20190202","11110","종로구","281219.71330","254692.40840","14369.30760","12157.99740","366085.01110","232390.34990","327251.80590","248339.64720","221259.43230","63780.29500","35038.60380","122440.53350"
"20190202","11140","중구","278398.52780","215308.05600","21079.88990","42010.58190","357861.44270","221608.52770","328481.62600","242624.88620","208877.83790","55974.98280","30572.58870","122330.26640"
"20190202","11170","용산구","312009.28460","279106.61300","24297.49560","8605.17590","335388.77100","293602.96470","326363.75410","301756.09210","167521.29950","46661.80630","45501.23970","75358.25350"
"20190202","11200","성동구","340249.42810","323548.65160","14277.41180","2423.36470","351061.73230","330268.14630","336934.30870","342617.37050","160500.10820","26570.72330","68143.65710","65785.72780"
"20190202","11215","광진구","411061.91230","383447.05870","22178.40810","5436.44550","420207.67970","400521.78310","405099.48440","415320.78940","186638.93050","39125.34040","83019.70660","64493.88350"
"20190202","11230","동대문구","383502.38550","360578.27700","18520.13000","4403.97850","396625.91600","369221.31120","388898.81820","379647.79070","191546.13930","33186.36090","77820.61110","80539.16730"
"20190202","11260","중랑구","388808.65600","380875.96910","6893.66050","1039.02630","408662.78010","366926.65420","374122.88810","399298.49010","169107.83420","29072.17870","101820.80680","38214.84870"
"20190202","11290","성북구","440362.01320","427466.31280","10818.87900","2076.82140","466777.21350","412305.45070","422467.13320","453144.07030","174574.14460","22141.21780","89905.98520","62526.94160"
"20190202","11305","강북구","321945.60300","315232.07800","5534.63060","1178.89440","339846.47750","300941.93930","307871.76980","331998.34090","135822.97600","15293.11950","75975.76110","44554.09540"
"20190202","11320","도봉구","311184.71520","307325.44440","3055.42670","803.84420","323776.92410","296882.28740","302086.12560","317683.70770","151004.61750","22682.45830","84921.64560","43400.51360"
"20190202","11350","노원구","541239.97490","534906.75470","5044.75550","1288.46470","564201.97970","515643.71660","524935.69360","552885.89020","225833.82400","37119.22330","131265.44180","57449.15890"
"20190202","11380","은평구","470948.51370","462064.87170","7341.17070","1542.47120","498906.34500","439338.31420","450072.02610","485860.29050","186626.85870","32781.37180","117522.41980","36323.06710"
"20190202","11410","서대문구","385353.49020","353066.64500","21518.45940","10768.38570","397358.34550","373522.45250","381105.25640","388387.94290","176558.11270","31974.58830","69342.05880","75241.46560"
"20190202","11440","마포구","482485.22060","444511.79020","21398.38000","16575.05050","511088.03240","457197.00570","489595.51730","477406.43720","249981.45210","61690.01540","83651.47990","104639.95680"
"20190202","11470","양천구","418065.12560","410187.11660","6199.86060","1678.14850","436420.48290","399871.43900","406785.17560","426122.23280","191174.23890","30330.40690","99382.49350","61461.33850"
"20190202","11500","강서구","575850.90790","553674.39790","12218.57460","9957.93540","604010.55660","548011.00810","560412.92390","586878.03930","245170.39540","56642.84840","132214.54560","56313.00140"
"20190202","11530","구로구","426079.74360","385641.91550","34197.56400","6240.26410","441743.71550","409334.96350","414453.11630","434384.47740","186400.90430","55832.13140","76345.53820","54223.23470"
"20190202","11545","금천구","229293.92460","206331.11350","19835.64160","3127.16960","234431.34420","222887.94710","231549.08310","227683.09720","116439.02710","35656.18060","48490.10350","32292.74300"
"20190202","11560","영등포구","476440.27180","421289.03420","46307.62880","8843.60890","504939.61540","447765.66880","492402.88090","465038.40830","260714.00130","63806.23950","89769.37280","107138.38900"
"20190202","11590","동작구","415442.39120","398635.81300","14181.74440","2624.83380","442016.61440","389208.59600","399372.05100","426921.20570","164972.66810","31129.10420","71646.64340","62196.92050"
"20190202","11620","관악구","524578.70270","495493.70040","25213.49410","3871.50820","566251.86610","485398.66060","499639.01260","542392.76710","208897.85660","35435.29910","114020.62470","59441.93280"
"20190202","11650","서초구","544206.74700","524428.07260","14604.72430","5173.95010","594293.74420","482083.84360","580356.56440","518385.44890","307875.46240","89930.92150","86084.68680","131859.85410"
"20190202","11680","강남구","721821.91410","687600.15730","19975.93500","14245.82180","801170.99480","633468.82870","777042.12150","682378.90880","397134.25440","106792.24850","115789.75850","174552.24740"
"20190202","11710","송파구","768352.83100","745165.65300","16451.05070","6736.12720","781800.16730","729994.43030","776391.59880","762610.85400","370640.54370","94766.74290","178932.50380","96941.29700"
"20190202","11740","강동구","501371.48900","489122.10470","10593.45060","1655.93370","528774.02250","473204.37430","482588.18360","514788.13560","216876.51760","42011.22030","137754.09440","37111.20290"
"20190201","11000","서울시","11537652.59990","10964193.82360","410401.61510","163057.16120","11941225.96810","11110277.51440","11852912.58700","11312466.89480","6803581.59070","1553628.42270","2416335.03760","2833618.13040"
"20190201","11110","종로구","335967.28730","309962.85660","14969.53630","11034.89440","459597.09250","241016.44970","426459.35510","271330.09600","315563.32440","78474.11510","38937.83280","198151.37650"
"20190201","11140","중구","362591.58840","302505.80400","22111.16950","37974.61490","526450.52360","232679.88030","484111.36830","275791.74560","376307.89520","95584.73250","34619.87050","246103.29220"
"20190201","11170","용산구","330172.86130","298708.06950","23712.04650","7752.74520","362503.89890","293095.89510","357801.79590","310437.90800","215683.78180","55969.81070","51925.03400","107788.93710"
"20190201","11200","성동구","367550.57500","350736.54480","14707.62990","2106.40020","387030.65080","347903.58910","378715.21090","359575.83510","220166.33150","38389.81210","73666.45780","108110.06160"
"20190201","11215","광진구","409487.44410","385428.34120","20577.26210","3481.84080","430740.76460","379666.78740","390614.57700","422968.06340","202002.32830","37318.90350","90391.08530","74292.33950"
"20190201","11230","동대문구","389487.09150","367186.52660","18410.42780","3890.13710","398501.98860","378983.17330","391838.33850","387807.62930","218610.79340","36025.52520","83563.55570","99021.71250"
"20190201","11260","중랑구","373790.61810","366502.24880","6432.51640","855.85280","410593.21640","333353.27550","343046.01410","395751.04950","176498.87660","27241.23970","106237.21710","43020.41980"
"20190201","11290","성북구","440003.68540","426864.20920","11041.32770","2098.14860","474910.59060","405395.24870","413009.06210","459285.55930","197372.50730","21459.63830","96877.01410","79035.85490"
"20190201","11305","강북구","309351.13110","302984.85900","5210.52020","1155.75190","338759.47710","276688.19700","283528.78770","327795.66210","140152.77220","11488.52070","80451.67860","48212.57290"
"20190201","11320","도봉구","299277.26660","295592.93040","2891.56240","792.77370","326138.92170","270150.85770","277027.04110","315170.28480","153519.61470","20102.06290","89688.90730","43728.64450"
"20190201","11350","노원구","531996.46510","525528.79720","5270.47990","1197.18800","569387.80070","487151.05430","497937.45530","556324.32940","238896.37430","36540.09210","139376.31970","62979.96250"
"20190201","11380","은평구","453685.64490","445102.23030","7247.00180","1336.41270","504597.35200","395464.67380","409807.44370","485027.21710","190344.08310","29719.65270","123705.15320","36919.27720"
"20190201","11410","서대문구","409494.91840","376714.14970","22535.85130","10244.91750","423336.42320","391021.86400","418517.41730","403050.27640","237432.93780","45057.96270","76179.46140","116195.51370"
"20190201","11440","마포구","510252.22500","475571.16100","20490.35180","14190.71220","542829.19880","468916.91970","536494.47780","491507.75870","317197.49950","75297.57240","92110.53120","149789.39590"
"20190201","11470","양천구","415330.96700","407232.41280","6433.14530","1665.40900","443211.30240","380917.40830","390974.86130","432728.18540","209483.55940","32489.57020","106831.29260","70162.69660"
"20190201","11500","강서구","581245.80230","557574.58680","11741.90120","11929.31430","614786.96590","552310.27330","557919.19590","597907.66410","280418.64410","66648.54860","141744.45150","72025.64400"
